energy,diameter,dfec_lynch,dfec_structure
126,2.97272727273,55.7563112909,25.2907584878
126,3.05252525253,54.9533436601,25.8494547004
126,3.13232323232,54.1739088061,26.9275974038
126,3.21212121212,53.4171567913,28.4184380887
126,3.29191919192,52.6822514217,30.3655103868
126,3.37171717172,51.9683753208,32.9306144563
126,3.45151515152,51.2747336021,36.3164112256
126,3.53131313131,50.6005563382,40.367672834
126,3.61111111111,49.945100017,43.9060102203
126,3.69090909091,49.3076484942,44.8026189315
126,3.77070707071,48.6875133694,42.1671656244
126,3.85050505051,48.0840338912,37.8436556998
126,3.9303030303,47.4965766563,34.1556031936
126,4.0101010101,46.9245349828,32.020328848
126,4.0898989899,46.3673283982,31.3247982196
126,4.1696969697,45.8148198239,31.6394644927
126,4.24949494949,45.1316032172,32.4371520892
126,4.32929292929,44.2010750315,33.3541431442
126,4.40909090909,42.9729483898,34.2552298603
126,4.48888888889,41.4210302115,35.1400554813
126,4.56868686869,39.5325448179,36.0619456875
126,4.64848484848,37.3031759533,37.0817977389
126,4.72828282828,34.7344486513,38.2583686936
126,4.80808080808,32.0477896048,39.8659619669
126,4.88787878788,29.516396376,42.1683291579
126,4.96767676768,27.2100827599,45.0171148326
126,5.04747474747,25.1831235005,47.8538053367
126,5.12727272727,23.47133352,49.6320536262
126,5.20707070707,22.097647519,49.1846180102
126,5.28686868687,21.0758687976,46.0479056348
126,5.36666666667,20.3969126893,40.9603165257
126,5.44646464646,19.9555888073,35.2636725384
126,5.52626262626,19.679791258,30.0950745296
126,5.60606060606,19.5300586173,26.0026391522
126,5.68585858586,19.4792034889,23.0653779085
126,5.76565656566,19.5070806258,21.1460159239
126,5.84545454545,19.5981618534,20.0525849493
126,5.92525252525,19.740172211,19.6031328295
126,6.00505050505,19.9232366585,19.6436280203
126,6.08484848485,20.1393083208,20.0473826584
126,6.16464646465,20.3817663192,20.7075518482
126,6.24444444444,20.645122485,21.5297734082
126,6.32424242424,20.9047711434,22.4084273932
126,6.40404040404,20.9929366646,23.1023380001
126,6.48383838384,20.7860200376,23.4234482478
126,6.56363636364,20.2191160376,23.2524145958
126,6.64343434343,19.2505271848,22.5093111544
126,6.72323232323,17.8810251179,21.18327051
126,6.80303030303,16.3809987954,19.5615793996
126,6.88282828283,14.9713459332,17.8943193892
126,6.96262626263,13.7657260821,16.3234418782
126,7.04242424242,12.8389825507,14.9505279004
126,7.12222222222,12.2430172455,13.8567726512
126,7.20202020202,11.9332292059,13.0275757907
126,7.28181818182,11.7990252723,12.3742727329
126,7.36161616162,11.7914206076,11.8602111358
126,7.44141414141,11.880985713,11.4646765647
126,7.52121212121,12.0473378787,11.1803375408
126,7.60101010101,12.2753787697,11.0157834814
126,7.68080808081,12.5534558337,10.9795670571
126,7.76060606061,12.8723213698,11.0711732575
126,7.8404040404,13.2244866263,11.2813625974
126,7.9202020202,13.6037944905,11.5964636347
126,8.0,14.0051230295,12.0035384812
127,0.166,17.0015190402,4.12828328988
127,0.261,26.735291169,6.54039051154
127,0.507,51.9379706977,11.1056954548
127,0.69,68.9858392429,17.6152662403
127,0.89,76.6587203068,26.1617290525
127,1.18,77.1061054669,35.2421787072
127,1.54,72.6439572558,36.5334937592
127,1.7,70.2761825512,42.7373497085
127,1.86,67.9119849345,34.6968120289
127,3.62,48.4787469251,43.7272980356
127,7.75,12.7866109943,10.9300467092
127,0.1,10.2373511543,2.47228246101
127,0.179797979798,18.4153493742,4.53881080196
127,0.259595959596,26.5914442989,6.53122941983
127,0.339393939394,34.7669574438,8.55032794933
127,0.419191919192,42.9422190197,11.0432163982
127,0.49898989899,51.1173558698,11.0795594668
127,0.578787878788,59.2924235654,12.3554689804
127,0.658585858586,66.7012702774,16.0498866731
127,0.738383838384,71.8234814185,19.8870880335
127,0.818181818182,75.0040153028,23.7257957175
127,0.89797979798,76.7873341143,26.4153703015
127,0.977777777778,77.597925923,29.5200719341
127,1.05757575758,77.7372809637,30.6125475891
127,1.13737373737,77.4150349826,32.3302061856
127,1.21717171717,76.7767769677,36.6982863001
127,1.29696969697,75.9241592333,34.6983703472
127,1.37676767677,74.9286664932,34.2839822357
127,1.45656565657,73.8409199566,36.6487656332
127,1.53636363636,72.6969743659,36.3731954423
127,1.61616161616,71.5226133803,42.0356758899
127,1.69595959596,70.3363076283,42.8658149416
127,1.77575757576,69.1512753478,39.605639967
127,1.85555555556,67.9769324407,35.0175334724
127,1.93535353535,66.8199237034,29.9389727505
127,2.01515151515,65.6848632224,29.2329146251
127,2.09494949495,64.5748707118,33.3589086923
127,2.17474747475,63.4919631555,41.2858995249
127,2.25454545455,62.4373428293,50.3013988172
127,2.33434343434,61.4116105269,52.7707348263
127,2.41414141414,60.4149242979,47.1577091162
127,2.49393939394,59.4471181447,42.5010710434
127,2.57373737374,58.5077911465,39.7740890397
127,2.65353535354,57.5963745762,35.0691217785
127,2.73333333333,56.7121825131,29.6538280814
127,2.81313131313,55.8544500639,26.1828413069
127,2.89292929293,55.0223622308,24.8092246041
127,2.97272727273,54.2150756272,24.7909564026
127,3.05252525253,53.4317347601,25.5181745793
127,3.13232323232,52.6714842155,26.7071558102
127,3.21212121212,51.9334776612,28.3059197025
127,3.29191919192,51.2168843697,30.3968854303
127,3.37171717172,50.5208939126,33.1724336463
127,3.45151515152,49.8447194593,36.7811450465
127,3.53131313131,49.1875999176,40.7906875165
127,3.61111111111,48.5488012232,43.5901140208
127,3.69090909091,47.9276170612,43.1607939245
127,3.77070707071,47.3233690888,39.6446498045
127,3.85050505051,46.7354067436,35.4228894802
127,3.9303030303,46.1631068459,32.3523972116
127,4.0101010101,45.6058730064,30.8515566224
127,4.0898989899,45.0631348206,30.623251022
127,4.1696969697,44.4887558891,31.1902796101
127,4.24949494949,43.7226781654,32.0527415191
127,4.32929292929,42.6860739373,32.9551636605
127,4.40909090909,41.3409503408,33.8305807989
127,4.48888888889,39.6677626269,34.710178904
127,4.56868686869,37.6579190092,35.6539228659
127,4.64848484848,35.3099041453,36.7211034737
127,4.72828282828,32.6706887753,38.015113236
127,4.80808080808,30.0912714426,39.9240434336
127,4.88787878788,27.698383996,42.4878634731
127,4.96767676768,25.5576537559,45.3857714185
127,5.04747474747,23.7135103836,47.8099229145
127,5.12727272727,22.194790615,48.5721076008
127,5.20707070707,21.0194376491,46.7535419279
127,5.28686868687,20.1968889309,42.5132561044
127,5.36666666667,19.6655977761,37.0220939905
127,5.44646464646,19.3246891075,31.5912464136
127,5.52626262626,19.1247773422,27.0505408673
127,5.60606060606,19.0340486618,23.6608057355
127,5.68585858586,19.0296083616,21.3544896988
127,5.76565656566,19.0941123453,19.9513310481
127,5.84545454545,19.2140102367,19.2611537771
127,5.92525252525,19.3784941893,19.1174937046
127,6.00505050505,19.5788151558,19.3830151911
127,6.08484848485,19.8078122138,19.9438082093
127,6.16464646465,20.0595748773,20.7011962202
127,6.24444444444,20.3275185849,21.5646827316
127,6.32424242424,20.4980771555,22.3442662388
127,6.40404040404,20.4100957631,22.8108448191
127,6.48383838384,19.9849392663,22.8274338641
127,6.56363636364,19.174066527,22.3002066231
127,6.64343434343,17.9479786432,21.1777836835
127,6.72323232323,16.4797261475,19.641260313
127,6.80303030303,15.0481450488,17.9967294112
127,6.88282828283,13.7879782508,16.4080508399
127,6.96262626263,12.7839272207,14.9867249762
127,7.04242424242,12.0944396704,13.8194765505
127,7.12222222222,11.7210158998,12.9383399655
127,7.20202020202,11.5454974046,12.2502346043
127,7.28181818182,11.5065827341,11.7084208484
127,7.36161616162,11.5709992535,11.2887608427
127,7.44141414141,11.7164023527,10.9796776093
127,7.52121212121,11.9265224445,10.7864298683
127,7.60101010101,12.1889439673,10.7191459569
127,7.68080808081,12.4938930298,10.7796404622
127,7.76060606061,12.8335030868,10.9605815787
127,7.8404040404,13.2013375632,11.2487481699
127,7.9202020202,13.5920630067,11.6308511097
127,8.0,14.0012162226,12.0949816341
128,0.166,16.736901798,4.07902790899
128,0.261,26.3191233893,6.39945174777
128,0.507,51.1294318268,10.8609381786
128,0.69,67.7313351424,17.4912442743
128,0.89,74.9865709751,25.7723910464
128,1.18,75.2370032272,34.8710922621
128,1.54,70.7812611148,36.3276590759
128,1.7,68.4471359682,41.280269334
128,1.86,66.1237860677,32.8454869622
128,3.62,47.1332062267,42.8384231387
128,7.75,12.7591541554,10.8721624244
128,0.1,10.0781078967,2.43064241152
128,0.179797979798,18.1287295879,4.45809889199
128,0.259595959596,26.1775109396,6.39197133123
128,0.339393939394,34.2257415442,8.47069309433
128,0.419191919192,42.2737317047,10.8208066221
128,0.49898989899,50.3215952524,10.833786958
128,0.578787878788,58.3693874155,12.2323622721
128,0.658585858586,65.5431980922,15.9250176271
128,0.738383838384,70.4365090451,19.6332418504
128,0.818181818182,73.4443815679,23.3667998531
128,0.89797979798,75.1048070923,25.9983383832
128,0.977777777778,75.8309650972,29.2516440064
128,1.05757575758,75.914561472,29.5771941464
128,1.13737373737,75.5577255995,32.2600558137
128,1.21717171717,74.900484595,36.0119704085
128,1.29696969697,74.0404057396,33.3992987787
128,1.37676767677,73.0459703442,34.0249076436
128,1.45656565657,71.9655806718,35.5714055371
128,1.53636363636,70.8336417897,36.114322227
128,1.61616161616,69.6747020495,41.7484745653
128,1.69595959596,68.5063019586,41.4277485539
128,1.77575757576,67.3409548887,38.0458955776
128,1.85555555556,66.1875401735,33.1650910395
128,1.93535353535,65.0522925528,28.7148423112
128,2.01515151515,63.9395118428,29.0071362725
128,2.09494949495,62.8520765406,33.9189525093
128,2.17474747475,61.7918184386,42.3021913924
128,2.25454545455,60.7597978546,50.5256784235
128,2.33434343434,59.756507149,50.6757379467
128,2.41414141414,58.7820220299,44.6657605535
128,2.49393939394,57.8361145527,40.8523501053
128,2.57373737374,56.9183378332,37.924380941
128,2.65353535354,56.0280897324,32.7876587846
128,2.73333333333,55.1646608058,27.8216642437
128,2.81313131313,54.327270418,25.0243749009
128,2.89292929293,53.5150939299,24.123782935
128,2.97272727273,52.7272831238,24.3655398905
128,3.05252525253,51.9629814746,25.2322812381
128,3.13232323232,51.221335477,26.5245471294
128,3.21212121212,50.5015029652,28.2357483581
128,3.29191919192,49.8026591463,30.4860440189
128,3.37171717172,49.1240008825,33.4855791018
128,3.45151515152,48.4647496144,37.2675829329
128,3.53131313131,47.8241532392,41.043112225
128,3.61111111111,47.2014872129,42.8490770912
128,3.69090909091,46.5960550769,41.1528720435
128,3.77070707071,46.0071885348,37.1383182932
128,3.85050505051,45.4342471721,33.2798120715
128,3.9303030303,44.8766179246,30.8580366533
128,4.0101010101,44.3337143917,29.9210626386
128,4.0898989899,43.8024431807,30.0730178881
128,4.1696969697,43.174610809,30.7959225068
128,4.24949494949,42.3160378066,31.679065477
128,4.32929292929,41.170279569,32.5566420602
128,4.40909090909,39.7084668158,33.4137162782
128,4.48888888889,37.9163964684,34.2998933722
128,4.56868686869,35.7889385951,35.2762620634
128,4.64848484848,33.3269204431,36.4013270548
128,4.72828282828,30.7175370975,37.9161596012
128,4.80808080808,28.2553537881,40.1133447077
128,4.88787878788,26.0118288153,42.8606292088
128,4.96767676768,24.0420358331,45.6166629358
128,5.04747474747,22.3821170527,47.3445093916
128,5.12727272727,21.0550636403,46.8795856728
128,5.20707070707,20.0745965058,43.7739731437
128,5.28686868687,19.4290733194,38.7922414579
128,5.36666666667,19.0123424768,33.2784167079
128,5.44646464646,18.7554027692,28.3380487282
128,5.52626262626,18.6199958751,24.476403386
128,5.60606060606,18.5797112381,21.7439473562
128,5.68585858586,18.6149798742,19.9925183149
128,5.76565656566,18.7107291787,19.0294653328
128,5.84545454545,18.8550575462,18.6762948872
128,5.92525252525,19.0384030907,18.7835084774
128,6.00505050505,19.2529857936,19.2283731918
128,6.08484848485,19.4924147346,19.9068151967
128,6.16464646465,19.7514016434,20.726409352
128,6.24444444444,19.9814610146,21.5592548413
128,6.32424242424,20.0030619571,22.1544002697
128,6.40404040404,19.714700401,22.348259434
128,6.48383838384,19.0590430144,22.0324179185
128,6.56363636364,17.9989349092,21.1381233866
128,6.64343434343,16.595508616,19.723926124
128,6.72323232323,15.1552587604,18.1192385472
128,6.80303030303,13.8476830718,16.5231157755
128,6.88282828283,12.7701108847,15.0602718045
128,6.96262626263,11.9881526895,13.8236584186
128,7.04242424242,11.5348461535,12.8765766734
128,7.12222222222,11.3120889219,12.1487377295
128,7.20202020202,11.2384042099,11.5761393027
128,7.28181818182,11.2753571685,11.1304320816
128,7.36161616162,11.3981672888,10.7961556134
128,7.44141414141,11.5891626286,10.573996984
128,7.52121212121,11.8350334658,10.4747459556
128,7.60101010101,12.1253978965,10.5026987104
128,7.68080808081,12.4519570806,10.6527330328
128,7.76060606061,12.807956844,10.9125108863
128,7.8404040404,13.1878245269,11.2684339133
128,7.9202020202,13.5869132244,11.7083628144
128,8.0,14.001315433,12.2204336331
129,0.166,16.4784096854,4.02988673797
129,0.261,25.9126040711,6.26103538573
129,0.507,50.3396309582,10.6239102548
129,0.69,66.5000779178,17.3706998373
129,0.89,73.357061523,25.3710487634
129,1.18,73.4234416802,34.4474819334
129,1.54,68.9779847485,36.2752815917
129,1.7,66.6774743032,39.8246893205
129,1.86,64.3944306523,31.0874350172
129,3.62,45.8345326025,41.510942792
129,7.75,12.7421779848,10.8680441503
129,0.1,9.92254005562,2.38994213965
129,0.179797979798,17.8487543193,4.37670390142
129,0.259595959596,25.7731762681,6.25474110559
129,0.339393939394,33.6970668745,8.39118013982
129,0.419191919192,41.6207286834,10.5971603483
129,0.49898989899,49.5442710148,10.5965350713
129,0.578787878788,57.4675861881,12.1238093124
129,0.658585858586,64.4049507216,15.7983030461
129,0.738383838384,69.0782371782,19.3979068645
129,0.818181818182,71.9215284204,22.9978200537
129,0.89797979798,73.4654896683,25.5799284197
129,0.977777777778,74.1121118482,28.9780202861
129,1.05757575758,74.1436003359,28.6445046021
129,1.13737373737,73.7548491673,32.1545774796
129,1.21717171717,73.0805458056,35.2311499729
129,1.29696969697,72.2143458623,32.2315122564
129,1.37676767677,71.2218604616,33.7914185267
129,1.45656565657,70.1493746414,34.4911356993
129,1.53636363636,69.0297214453,36.0217132362
129,1.61616161616,67.886274284,41.2385613843
129,1.69595959596,66.7356894105,39.9829110138
129,1.77575757576,65.5898114537,36.5018673508
129,1.85555555556,64.4570112525,31.3904947461
129,1.93535353535,63.3431355336,27.7194190793
129,2.01515151515,62.2521873108,28.9573744586
129,2.09494949495,61.1868176615,34.5894253413
129,2.17474747475,60.1486841723,43.2783195372
129,2.25454545455,59.1387139884,50.2875435988
129,2.33434343434,58.1572980641,48.3084824294
129,2.41414141414,57.2044354019,42.4539925561
129,2.49393939394,56.2798406355,39.3237779752
129,2.57373737374,55.3830245556,35.9659416708
129,2.65353535354,54.5133545356,30.621371402
129,2.73333333333,53.6700999399,26.2287339313
129,2.81313131313,52.8524662544,24.0520126098
129,2.89292929293,52.0596207074,23.5488439433
129,2.97272727273,51.2907114451,24.0004007833
129,3.05252525253,50.544881814,24.9864505915
129,3.13232323232,49.8212809144,26.378400305
129,3.21212121212,49.1190713102,28.2099798019
129,3.29191919192,48.4374345639,30.6370206212
129,3.37171717172,47.7755751082,33.8621784272
129,3.45151515152,47.1327228492,37.729796643
129,3.53131313131,46.5081348022,41.0379477103
129,3.61111111111,45.9010959977,41.6678624336
129,3.69090909091,45.3109198364,38.9134932774
129,3.77070707071,44.7369480311,34.770327614
129,3.85050505051,44.1785502396,31.4351988703
129,3.9303030303,43.6351234724,29.6396399165
129,4.0101010101,43.1060914007,29.1866803312
129,4.0898989899,42.5674641974,29.6238305821
129,4.1696969697,41.8669617731,30.43200209
129,4.24949494949,40.9098313131,31.3084535256
129,4.32929292929,39.6535418116,32.1604277628
129,4.40909090909,38.0763175325,33.009195364
129,4.48888888889,36.1683219122,33.9132222686
129,4.56868686869,33.9273129085,34.9322525814
129,4.64848484848,31.3835879461,36.1531469772
129,4.72828282828,28.872915211,37.9529263091
129,4.80808080808,26.5411052437,40.4046852287
129,4.88787878788,24.4547197803,43.2109185392
129,4.96767676768,22.6590276541,45.5861335457
129,5.04747474747,21.183241012,46.3490576263
129,5.12727272727,20.0454228545,44.5761503111
129,5.20707070707,19.2547503548,40.4313512803
129,5.28686868687,18.7474439406,35.0926726447
129,5.36666666667,18.4249247213,29.8599301168
129,5.44646464646,18.2390554416,25.5310190467
129,5.52626262626,18.1587623907,22.3373719795
129,5.60606060606,18.1616938789,20.1963631841
129,5.68585858586,18.2309356486,18.9241063671
129,5.76565656566,18.3532911347,18.3323128338
129,5.84545454545,18.5182506503,18.2583515557
129,5.92525252525,18.7173203322,18.5687672217
129,6.00505050505,18.9435601126,19.1526009941
129,6.08484848485,19.1912521505,19.9131767756
129,6.16464646465,19.4470014302,20.7546403888
129,6.24444444444,19.5651512705,21.4565492729
129,6.32424242424,19.4067865664,21.8141378084
129,6.40404040404,18.9026779813,21.7023692762
129,6.48383838384,18.0092787893,21.037392454
129,6.56363636364,16.7197616945,19.7984565994
129,6.64343434343,15.2888439845,18.255813723
129,6.72323232323,13.9433478318,16.6652907128
129,6.80303030303,12.7975256133,15.169444663
129,6.88282828283,11.9258048142,13.8694887911
129,6.96262626263,11.3784763155,12.8451258628
129,7.04242424242,11.1006485945,12.0711537085
129,7.12222222222,10.9880383338,11.4642230577
129,7.20202020202,10.9948390699,10.9901818645
129,7.28181818182,11.0931792862,10.6299156783
129,7.36161616162,11.2636879151,10.3788906325
129,7.44141414141,11.4919996496,10.2470300244
129,7.52121212121,11.7670267043,10.2411604121
129,7.60101010101,12.0799741275,10.358618341
129,7.68080808081,12.4237262494,10.5884593166
129,7.76060606061,12.7924397525,10.9169209559
129,7.8404040404,13.181260751,11.331535004
129,7.9202020202,13.5861208001,11.8205415802
129,8.0,14.0035853993,12.3710511973
130,0.166,16.2258636927,3.98039853131
130,0.261,25.5154277123,6.12565664984
130,0.507,49.5679871054,10.3955481407
130,0.69,65.2917653976,17.2468719091
130,0.89,71.7690424815,24.9667677732
130,1.18,71.6635065275,33.9720567092
130,1.54,67.231880261,36.3206063253
130,1.7,64.9649025536,38.3908177181
130,1.86,62.7216083583,29.4656543421
130,3.62,44.5807671416,39.8042561659
130,7.75,12.7329336977,10.9088498894
130,0.1,9.77053349637,2.35046635348
130,0.179797979798,17.5752107594,4.2950928255
130,0.259595959596,25.378141229,6.120134196
130,0.339393939394,33.1805550086,8.31168448216
130,0.419191919192,40.9827464789,10.3726005087
130,0.49898989899,48.7848219912,10.366558194
130,0.578787878788,56.5845288417,12.0262212039
130,0.658585858586,63.2862878523,15.6721558607
130,0.738383838384,67.7481789042,19.1874047601
130,0.818181818182,70.4346063626,22.6346498933
130,0.89797979798,71.8682018259,25.1724206716
130,0.977777777778,72.4399132989,28.67802572
130,1.05757575758,72.4227275385,27.85237613
130,1.13737373737,72.0045658692,31.9924589272
130,1.21717171717,71.314989408,34.3509114787
130,1.29696969697,70.4439077751,31.2233812361
130,1.37676767677,69.4541887211,33.5182029531
130,1.45656565657,68.3900969205,33.4819071808
130,1.53636363636,67.2829672886,36.043421335
130,1.61616161616,66.1550548306,40.5104968117
130,1.69595959596,65.0221757035,38.5544211623
130,1.77575757576,63.8955395569,34.9532362603
130,1.85555555556,62.7830353912,29.738435342
130,1.93535353535,61.6901427478,26.9402086859
130,2.01515151515,60.6205841938,29.0641691035
130,2.09494949495,59.5767964364,35.3504079971
130,2.17474747475,58.5602732111,44.148099654
130,2.25454545455,57.5718167337,49.5454865171
130,2.33434343434,56.6117231464,45.8413960905
130,2.41414141414,55.6799200285,40.5284663342
130,2.49393939394,54.776068828,37.8263759804
130,2.57373737374,53.8996414085,33.9295038351
130,2.65353535354,53.0499773811,28.622347466
130,2.73333333333,52.2263271005,24.8607015349
130,2.81313131313,51.4278839064,23.2375222495
130,2.89292929293,50.653808261,23.0633666196
130,2.97272727273,49.9032457555,23.6850050877
130,3.05252525253,49.1753404633,24.7770256188
130,3.13232323232,48.4692447556,26.2685104811
130,3.21212121212,47.7841264213,28.2314234827
130,3.29191919192,47.1191737329,30.8524533221
130,3.37171717172,46.4735989452,34.2856747213
130,3.45151515152,45.8466406026,38.1072018117
130,3.53131313131,45.2375649398,40.6979753521
130,3.61111111111,44.6456665986,40.0877484338
130,3.69090909091,44.0702688291,36.5887255013
130,3.77070707071,43.5107233081,32.6207619722
130,3.85050505051,42.9664096737,29.8825540229
130,3.9303030303,42.4367348501,28.6591566313
130,4.0101010101,41.9210836977,28.6099554543
130,4.0898989899,41.3466006028,29.2379467423
130,4.1696969697,40.5624163364,30.0825442171
130,4.24949494949,39.5030915322,30.9382766813
130,4.32929292929,38.1361719595,31.769975475
130,4.40909090909,36.4455571505,32.6213839371
130,4.48888888889,34.4250240098,33.5535535504
130,4.56868686869,32.0747530316,34.6250857246
130,4.64848484848,29.5401528606,36.0363035122
130,4.72828282828,27.1389569486,38.1130580097
130,4.80808080808,24.9480594777,40.7512955007
130,4.88787878788,23.0240350399,43.4420002682
130,4.96767676768,21.4038533758,45.1709206769
130,5.04747474747,20.1109069602,44.768707505
130,5.12727272727,19.1590792971,41.7681601186
130,5.20707070707,18.5363551627,36.9265384178
130,5.28686868687,18.1371798174,31.585939775
130,5.36666666667,17.8937630902,26.8360028278
130,5.44646464646,17.7684938702,23.158074353
130,5.52626262626,17.7354436518,20.5855447508
130,5.60606060606,17.7754321419,18.9637121845
130,5.68585858586,17.8737116056,18.0999478921
130,5.76565656566,18.0186575578,17.8185877068
130,5.84545454545,18.200947671,17.9736761839
130,5.92525252525,18.4130108038,18.4455103738
130,6.00505050505,18.6486394642,19.1321286999
130,6.08484848485,18.902700429,19.9426449757
130,6.16464646465,19.0980642141,20.721897662
130,6.24444444444,19.0604708036,21.2259866633
130,6.32424242424,18.7028130032,21.3078339673
130,6.40404040404,17.9734107025,20.8681829245
130,6.48383838384,16.8393569914,19.8490668583
130,6.56363636364,15.4434484783,18.398607181
130,6.64343434343,14.072566155,16.8301729983
130,6.72323232323,12.8655641517,15.311805208
130,6.80303030303,11.908002708,13.9559171145
130,6.88282828283,11.2583398216,12.8492566875
130,6.96262626263,10.91354742,12.0192616443
130,7.04242424242,10.7568962322,11.3737433541
130,7.12222222222,10.7303808523,10.8686812717
130,7.20202020202,10.8020894136,10.4811365966
130,7.28181818182,10.9505608331,10.201415194
130,7.36161616162,11.1601720934,10.0366171495
130,7.44141414141,11.4190110281,9.99584187191
130,7.52121212121,11.7177110348,10.0790970676
130,7.60101010101,12.0487439614,10.2773559724
130,7.68080808081,12.4059598031,10.5769860631
130,7.76060606061,12.7842713741,10.9651125039
130,7.8404040404,13.179429504,11.429967
130,7.9202020202,13.5878576579,11.9590779273
130,8.0,14.0065271004,12.53788969
131,0.166,15.979088467,3.9301884108
131,0.261,25.1273080556,5.99373032989
131,0.507,48.813960096,10.1775136717
131,0.69,64.1060974854,17.1123631168
131,0.89,70.2213927097,24.5710756602
131,1.18,69.9553578534,33.4375759326
131,1.54,65.5407986682,36.400340654
131,1.7,63.3072291338,36.9904502725
131,1.86,61.1031148521,28.0117594159
131,3.62,43.3700471053,37.8236129046
131,7.75,12.7291481622,10.9867423821
131,0.1,9.62198231405,2.31245376247
131,0.179797979798,17.3078991575,4.21376217945
131,0.259595959596,24.9921145236,5.98861231503
131,0.339393939394,32.6758268756,8.23209261335
131,0.419191919192,40.3593233012,10.148393984
131,0.49898989899,48.0427075079,10.1436964134
131,0.578787878788,55.7179007456,11.9353828005
131,0.658585858586,62.1869720403,15.5494312488
131,0.738383838384,66.4458462417,19.0030092512
131,0.818181818182,68.9827790437,22.289656141
131,0.89797979798,70.3117935143,24.7872604184
131,0.977777777778,70.812962099,28.3260765751
131,1.05757575758,70.7503317766,27.219245716
131,1.13737373737,70.3051053817,31.767969466
131,1.21717171717,69.6019224108,33.3771458006
131,1.29696969697,68.7271048225,30.3897048472
131,1.37676767677,67.7408978646,33.149727339
131,1.45656565657,66.6856377681,32.6010257136
131,1.53636363636,65.5912316458,36.1188660438
131,1.61616161616,64.4788699147,39.5970830569
131,1.69595959596,63.3635698984,37.1562051925
131,1.77575757576,62.2559386987,33.3875473654
131,1.85555555556,61.1634083671,28.2439833997
131,1.93535353535,60.0911110268,26.361037935
131,2.01515151515,59.0425042895,29.3096338766
131,2.09494949495,58.0198227199,36.1791184944
131,2.17474747475,57.0244059538,44.8342384646
131,2.25454545455,56.056939027,48.3128643144
131,2.33434343434,55.1176294595,43.4255438699
131,2.41414141414,54.2063383603,38.8558395994
131,2.49393939394,53.3226779579,36.2879181586
131,2.57373737374,52.4660843613,31.8711450025
131,2.65353535354,51.6358719519,26.8209943927
131,2.73333333333,50.8312740971,23.6962560591
131,2.81313131313,50.0514736072,22.5549885089
131,2.89292929293,49.2956254613,22.6501062006
131,2.97272727273,48.5628736976,23.4117655537
131,3.05252525253,47.8523638875,24.6014533912
131,3.13232323232,47.1632522585,26.1956528656
131,3.21212121212,46.4947122645,28.3034290851
131,3.29191919192,45.8459392117,31.1314573142
131,3.37171717172,45.2161534048,34.7287198137
131,3.45151515152,44.6046021731,38.327635973
131,3.53131313131,44.0105610469,39.9732946186
131,3.61111111111,43.4333342978,38.2001299431
131,3.69090909091,42.8722549999,34.3092577288
131,3.77070707071,42.3266847378,30.7303606454
131,3.85050505051,41.7960130574,28.5988790646
131,3.9303030303,41.2796567481,27.8780941863
131,4.0101010101,40.7687971389,28.1492860028
131,4.0898989899,40.1337379626,28.8894124654
131,4.1696969697,39.2588894295,29.7382747042
131,4.24949494949,38.095487076,30.5692819712
131,4.32929292929,36.6188141287,31.3893164045
131,4.40909090909,34.8173990053,32.2540893381
131,4.48888888889,32.6880355322,33.223898181
131,4.56868686869,30.2455641757,34.3703794614
131,4.64848484848,27.7962772786,36.0456629732
131,4.72828282828,25.5168485396,38.3723181358
131,4.80808080808,23.4745167313,41.0868832217
131,4.88787878788,21.7160125653,43.4423186486
131,4.96767676768,20.271345616,44.2705975016
131,5.04747474747,19.1589911707,42.6219360912
131,5.12727272727,18.3884005207,38.6255459464
131,5.20707070707,17.8971944266,33.4485278344
131,5.28686868687,17.5873351597,28.3870679369
131,5.36666666667,17.4110827755,24.2268161035
131,5.44646464646,17.3377316782,21.184679596
131,5.52626262626,17.3452523422,19.1696981737
131,5.60606060606,17.4170122685,17.9960838112
131,5.68585858586,17.5400623364,17.477135519
131,5.76565656566,17.7041110721,17.4531458538
131,5.84545454545,17.9008578693,17.7935847522
131,5.92525252525,18.12353417,18.3897049309
131,6.00505050505,18.3665748632,19.1463666463
131,6.08484848485,18.6055921867,19.9579212048
131,6.16464646465,18.6761397873,20.5865908419
131,6.24444444444,18.4580287109,20.848166096
131,6.32424242424,17.8887571942,20.6267884683
131,6.40404040404,16.9286553688,19.8474921812
131,6.48383838384,15.6113249225,18.5372594639
131,6.56363636364,14.2317550056,17.0119739289
131,6.64343434343,12.9728785571,15.4840656151
131,6.72323232323,11.9348415011,14.0812259914
131,6.80303030303,11.1842153241,12.8973046661
131,6.88282828283,10.7539419401,11.9954494477
131,6.96262626263,10.5467256871,11.3060413242
131,7.04242424242,10.4831114272,10.7667834101
131,7.12222222222,10.5256739117,10.3501475392
131,7.20202020202,10.6503308573,10.0417620068
131,7.28181818182,10.8399435148,9.84405647377
131,7.36161616162,11.0816296267,9.76754197462
131,7.44141414141,11.365360658,9.81508003912
131,7.52121212121,11.6831361037,9.98002540458
131,7.60101010101,12.0284577136,10.2493483735
131,7.68080808081,12.3959749991,10.6097453499
131,7.76060606061,12.7812357612,11.0493055716
131,7.8404040404,13.1805044476,11.5559079331
131,7.9202020202,13.5906261822,12.1155710287
131,8.0,14.0089226717,12.7121118222
132,0.166,15.7379061197,3.87896994799
132,0.261,24.7479767857,5.86564854823
