energy,photons,n_squared,beta,visibility,detector_efficiency,absorbed_in_sample,total_weight,total_weight_no_vis
92.0,85214.289877,4.20142823691e-15,5.0390798374e-11,0.618996408584,0.600884575146,0.56901393555,17339.2286625,28011.8404922
93.0,91588.2803896,4.02357695018e-15,4.95084550854e-11,0.623379409159,0.59757405023,0.571209736565,18739.2926975,30060.8143647
94.0,97995.0774877,3.85503685447e-15,4.86673901362e-11,0.627076196204,0.594511529529,0.573266492887,20140.6027769,32118.2703136
95.0,104509.828491,3.69523051796e-15,4.78567975224e-11,0.630118888971,0.591579273889,0.575245799734,21554.2979114,34206.7160478
96.0,111090.150706,3.54362019225e-15,4.70681442283e-11,0.632539365913,0.588680139679,0.57719789226,22967.3602939,36309.7722159
97.0,117707.407949,3.39970657469e-15,4.63006145421e-11,0.6343691001,0.585813573544,0.579123384662,24371.1170543,38417.8817197
98.0,124351.955895,3.26302549163e-15,4.55534311345e-11,0.635639021658,0.582979033206,0.581022871982,25761.01156,40527.7377289
99.0,130995.977072,3.133145102e-15,4.48258528814e-11,0.636379404191,0.580175987269,0.582896930869,27128.946467,42630.1453007
100.0,137631.041965,3.00966329658e-15,4.41212913189e-11,0.636619772368,0.577464012573,0.584716830324,28472.6212034,44724.6888005
101.0,144312.609403,2.89220464183e-15,4.34470195995e-11,0.63638882814,0.57496330224,0.58642470425,29805.2033905,46834.8941285
102.0,150963.541474,2.78042084235e-15,4.27896336809e-11,0.635714393282,0.572489673993,0.588110827783,31104.671495,48928.6884545
103.0,157492.397501,2.67398603948e-15,4.2148549986e-11,0.634623366166,0.570042669481,0.589775662787,32350.8466113,50976.4504997
104.0,163929.122162,2.57259599652e-15,4.15232105402e-11,0.633141690899,0.567621840484,0.591419657449,33548.8880478,52987.9622998
105.0,170236.044054,2.47596647459e-15,4.09130816143e-11,0.631294337156,0.565226748648,0.593043246795,34690.3406927,54951.1355494
106.0,176411.549668,2.38383174441e-15,4.03176524521e-11,0.629105289197,0.562856965242,0.594646853184,35774.4371003,56865.579919
107.0,182324.003428,2.29594483615e-15,3.97406719963e-11,0.626597542738,0.560581395393,0.596198004347,36776.9571887,58693.1079047
108.0,188112.241381,2.21206946963e-15,3.91845038279e-11,0.623793108494,0.558449574027,0.597673687969,37728.3897783,60482.2164024
109.0,193720.115243,2.13198968239e-15,3.86411867003e-11,0.620713021349,0.556339665031,0.599132006157,38613.444716,62208.2079607
110.0,198996.974785,2.05550121001e-15,3.81103091652e-11,0.617377354216,0.554251303182,0.600573303955,39402.8515415,63822.9622004
111.0,204099.047616,1.98241249854e-15,3.75914765415e-11,0.613805235788,0.552184131535,0.601997916779,40128.6876925,65376.9067985
112.0,208981.718202,1.91254380856e-15,3.70843100881e-11,0.610014871451,0.55013780119,0.603406170759,40783.1364807,66855.9708777
113.0,213533.616984,1.84572638971e-15,3.6588446225e-11,0.606023566756,0.548111971068,0.604798383074,41345.8567129,68224.833127
114.0,217830.117917,1.78180146609e-15,3.61035946438e-11,0.601847752874,0.546107413963,0.606174367679,41833.2537169,69508.0334139
115.0,221847.665262,1.72062033653e-15,3.56376745697e-11,0.597503013602,0.544281034333,0.607464268224,42249.8554279,70710.698467
116.0,225535.213549,1.6620428551e-15,3.51817484811e-11,0.593004113467,0.54247243392,0.60874007244,42580.6546906,71804.9904268
